word,NLF-Human
fantastic,9.877819805787553
nose,10.33735213516599
joint,9.877819805787553
position,8.72791422273189
bit,8.360189442606572
qualified,10.455135170822372
felt,8.910235779525845
bit,8.360189442606572
reminding,12.1346826494435
irresistibly,14.921147461569348
Labrador,13.122363377404328
wondering,10.29209554357787
approach,9.371683522384943
acquaintance,12.54856295447695
see,6.676643558018751
plans,9.190537744680004
lean,11.190841965801114
feeling,8.910235779525845
enveloped,13.999433396125202
eiderdown,17.1765261499936
made,7.091678117143066
call,8.034767042171945
getting,7.896616703691127
order,8.082169281066529
embrace,11.141361908537746
threatening,11.074670534039074
over-balance,9.80999720944879
let,7.829058552679836
go,6.840096630508322
appeared,9.601902574915355
lurking,12.594680636571915
throwing,10.592642711826535
sharp,10.40766863358345
relief,10.245977861482904
patches,11.83588935156665
mean,7.989510450583824
clip,10.914088963881523
ankle,11.58227554310502
managing,10.592642711826535
feel,7.667042262046627
home,7.344711054181673
add,9.003326202591856
further,8.497390564120058
riders,11.536194091909582
felt,8.910235779525845
taking,8.314252347419547
cue,12.089178894058676
become,8.29005761883249
getting,7.896616703691127
assiduous,15.774505946568242
well,6.840096630508322
see,6.676643558018751
refugee,11.558969403471636
fixed,9.901489549873457
booked,11.399596779663224
admit,10.177924398237888
added,8.8387768155437
smartness,15.726053563182296
paw,12.710253726577497
made,7.091678117143066
see,6.676643558018751
get,6.260652036923599
foot,9.510095025662231
observed,10.616837440413592
open,8.105083540589405
using,8.128535201624453
bright,10.109282465515724
swept,11.651038767099864
make,6.725433722188183
huge,9.070578429601024
margin,10.89234897724512
smaller,9.670789788417109
turnover,12.01876354722518
punters,14.18367988132874
began,9.053336623166516
careful,10.154516307339874
ratios,12.363896730723742
output,10.52338427135648
quick,9.25638431047759
way,6.887952651685957
identifying,11.445266816496414
interspersed,13.584398837000888
descents,15.10649473927984
took,8.034767042171945
fancy,10.70644959910328
juggernaut,13.838779184903627
stores,10.061311637729696
taking,8.314252347419547
easily,9.417364541410508
hard,7.989510450583824
speed,9.210340371976182
planning,9.441012189711184
application,9.533304258572604
warmly,13.261625444737836
great,7.183508780568644
job,8.059768344377362
now,6.495645628155304
getting,7.896616703691127
planning,9.441012189711184
over-candid,12.78232607461862
over-emphatic,13.608496388579947
prod,13.23889719366028
there,6.194805471126012
farts,13.37725562703312
stopped,9.57850969534065
far,8.059768344377362
presentational,15.97833370858316
invoking,13.584398837000888
curse,11.355921716160564
get,6.260652036923599
job,8.059768344377362
sorting,12.41186755850977
thing,7.55211229537265
Bloody,10.86582222291169
pushing,10.501324553291749
rubbish,11.812680118656278
works,8.542510999400527
fix,9.78659380106463
winced,15.24262691360442
express,9.946395053547404
reservations,11.995811720046978
influence,9.716178454231134
bring,8.589763884251074
bear,9.877819805787553
smoothly,12.24898014654145
changed,9.053336623166516
subject,9.302455660883988
looks,8.381788554410035
model,8.910235779525845
bit,8.360189442606572
thin,10.4311202946185
side,8.059768344377362
mind,8.266434473069054
tasty,11.881094788334696
rest,8.679712120914012
passed,9.394263210137112
diversion,12.639937228160036
interspersed,13.584398837000888
turnover,12.01876354722518
far,8.059768344377362
distractions,12.778773673014252
offered,9.533304258572604
sense,8.772085441045027
getting,7.896616703691127
disaffected,14.39176398705272
smart,9.601902574915355
bright,10.109282465515724
lines,9.32575122348751
appearing,11.169335760580152
drawn,10.29209554357787
Rose,9.624341811106634
faded,12.1346826494435
fault,10.03816245586273
harm,10.4311202946185
leaving,9.25638431047759
thing,7.55211229537265
made,7.091678117143066
rise,9.647296147175718
blow,10.154516307339874
dealt,11.055500617931353
dazzling,12.91942253340764
will,5.871018394032115
stopped,9.57850969534065
unbecomingly,19.92720304186209
stridently,16.050437002484504
fooled,12.434228738667928
view,8.772085441045027
fooled,12.434228738667928
charmed,13.23889719366028
diverted,12.68733946705462
seen,8.01339218258721
share,8.752915524937308
considerable,10.936312100666235
estate,9.624341811106634
left,7.782424336165473
decent,10.592642711826535
down-setting,9.815476675213414
straightforwardness,16.41785030464437
tackled,13.009034692097323
lot,7.806697372521679
manage,10.26877087101146
see,6.676643558018751
get,6.260652036923599
determined,10.03816245586273
broke,9.5556515572646
across,8.633727007672189
shocked,10.89234897724512
glared,14.759686493327964
ungraceful,17.33887557360064
held,8.656455258749745
ground,8.866750667586105
letting,10.29209554357787
get,6.260652036923599
way,6.887952651685957
angry,9.993412260064115
comfort,10.5690195660631
fled,11.399596779663224
ruins,11.464135300800796
showing,9.48609387356269
ragged,13.37725562703312
dark,9.115030192171858
contrast,10.455135170822372
bright,10.109282465515724
packed,10.799975657114103
bursting,12.68733946705462
point,7.966185778017415
Come,7.413593361237089
defeated,11.120883377194204
volunteered,12.363896730723742
uncomfortably,13.815510557964274
Well,6.840096630508322
far,8.059768344377362
full,7.966185778017415
plans,9.190537744680004
Well,6.840096630508322
caught,9.441012189711184
eye,9.161550207806751
point-black,8.759264752615966
full,7.966185778017415
set-out,8.001380026139207
reception,10.982297213908058
grounds,10.52338427135648
epic,10.70644959910328
proportions,12.29599735305816
left,7.782424336165473
sick,9.48609387356269
ring,9.647296147175718
appeal,9.969627355040672
marched,12.089178894058676
checked,10.26877087101146
way,6.887952651685957
smartly,13.976853708373037
watchful,13.608496388579947
square,9.57850969534065
stolid,16.09829302366214
feeling,8.910235779525845
exhausted,11.330603908176274
blinding,13.3580857109254
taking,8.314252347419547
toll,11.330603908176274
grey,10.40766863358345
shocked,10.89234897724512
kissed,11.628336316481557
things,7.505592279737757
thinly,13.194934070239164
getting,7.896616703691127
lark,13.49342705879516
mis-spent,12.493754717981954
catching,11.055500617931353
coming,8.29005761883249
game,7.55211229537265
tease,12.45710140033392
depression,10.223692816693468
feel,7.667042262046627
boots,10.752119635936468
slipping,12.226275352847694
sad,9.57850969534065
sack,11.719949634404555
feel,7.667042262046627
accompany,11.949881240169764
contribution,10.72902392114182
made,7.091678117143066
go,6.840096630508322
top,7.896616703691127
keeps,9.969627355040672
Champion,10.085009429159518
address,9.417364541410508
means,8.198739460297702
Central,8.932708635377903
prepared,9.808177372731803
stand,8.88825687280707
right,6.999870567889943
pass,9.09701168666918
thing,7.55211229537265
overlooking,12.24898014654145
quiet,10.015537056344751
included,9.142681723502369
take,7.091678117143066
got,7.114779448416464
gave,8.633727007672189
lit,11.074670534039074
starters,12.1346826494435
before,7.0690984293909
see,6.676643558018751
make,6.725433722188183
strike,9.993412260064115
finish,9.417364541410508
added,8.8387768155437
rising,10.315977275581258
guts,12.042254560300778
expand,10.70644959910328
bastards,12.363896730723742
guts,12.042254560300778
destroy,10.315977275581258
saga,11.812680118656278
hard,7.989510450583824
bitter,11.030499315725937
go,6.840096630508322
planning,9.441012189711184
operations,9.510095025662231
curtains,12.29599735305816
mean,7.989510450583824
cards,9.76372561016097
signs,9.877819805787553
feel,7.667042262046627
track,9.161550207806751
things,7.505592279737757
come,7.413593361237089
firmly,11.512925464970229
hiding,10.77576139899351
added,8.8387768155437
mass,9.510095025662231
recalled,11.558969403471636
somersaults,15.679840720027164
stopped,9.57850969534065
came,8.059768344377362
void,11.493122837674049
felt,8.910235779525845
unconfined,16.578545067399244
end,7.643809960553359
ladder,11.445266816496414
gained,10.384754374060574
lightly,11.605040753878034
fell,9.5556515572646
headquarters,10.68437364740408
felt,8.910235779525845
over-friendly,10.075462817275938
approach,9.371683522384943
got,7.114779448416464
reception,10.982297213908058
Planning,9.441012189711184
go,6.840096630508322
reaction,9.832097556449456
added,8.8387768155437
went,8.059768344377362
job,8.059768344377362
handle,9.693226627052931
inside,8.772085441045027
deal,8.473176305999463
handled,10.936312100666235
let,7.829058552679836
side,8.059768344377362
inside,8.772085441045027
track,9.161550207806751
mean,7.989510450583824
taking,8.314252347419547
long,7.344711054181673
evaded,14.0225347273986
head-up,8.159518747144421
planning,9.441012189711184
co-ordinating,14.55574934605807
plans,9.190537744680004
picture,8.910235779525845
Deep,9.09701168666918
co-ordinate,14.02746691988792
increasing,9.946395053547404
plan,8.542510999400527
direct,9.417364541410508
planning,9.441012189711184
planning,9.441012189711184
faked,13.009034692097323
gut,11.464135300800796
fall,8.910235779525845
bloody,10.86582222291169
game,7.55211229537265
far,8.059768344377362
handled,10.936312100666235
heatedly,16.210210939866126
stand,8.88825687280707
get,6.260652036923599
know,6.676643558018751
going,7.045868581111772
corporate,10.03816245586273
plan,8.542510999400527
win,8.314252347419547
long,7.344711054181673
run,8.082169281066529
way,6.887952651685957
wound,10.959040351743791
taking,8.314252347419547
prepared,9.808177372731803
direct,9.417364541410508
link,9.233608998915535
calling,9.302455660883988
shots,10.061311637729696
playing,8.360189442606572
dynamite,12.45710140033392
give,7.575234712793504
corporate,10.03816245586273
plan,8.542510999400527
go,6.840096630508322
ahead,9.190537744680004
thing,7.55211229537265
come,7.413593361237089
thing,7.55211229537265
added,8.8387768155437
sourly,16.923292335326888
plan,8.542510999400527
market,8.542510999400527
bottom,9.57850969534065
hackles,15.679840720027164
rising,10.315977275581258
power,8.01339218258721
make,6.725433722188183
break,8.79823072114935
given,8.266434473069054
power,8.01339218258721
bloody,10.86582222291169
power,8.01339218258721
drunk,10.109282465515724
bitter,11.030499315725937
Look,7.344711054181673
point,7.966185778017415
wheels,10.936312100666235
set,7.851931214345828
motion,10.154516307339874
change,7.966185778017415
takin',13.333084408719982
added,8.8387768155437
take,7.091678117143066
go,6.840096630508322
plughole,17.245107414148126
brief,10.315977275581258
spent,9.161550207806751
grown,9.969627355040672
blood,8.979228651012797
plants,9.877819805787553
plants,9.877819805787553
hand,8.266434473069054
bully,11.812680118656278
go,6.840096630508322
collect,10.66277453560062
hat,10.29209554357787
coat,10.68437364740408
feel,7.667042262046627
looking,7.896616703691127
forward,8.932708635377903
long,7.344711054181673
way,6.887952651685957
see,6.676643558018751
things,7.505592279737757
way,6.887952651685957
see,6.676643558018751
feel,7.667042262046627
Plan,8.542510999400527
drive,8.910235779525845
plant,9.4639431307751
saw,8.426438828147774
guts,12.042254560300778
plants,9.877819805787553
regime,10.819778284410283
strike,9.993412260064115
straw,11.536194091909582
far,8.059768344377362
hit,8.360189442606572
strike,9.993412260064115
End,7.643809960553359
story,8.17360348702616
take,7.091678117143066
come,7.413593361237089
top,7.896616703691127
plan,8.542510999400527
stooging,19.92720304186209
made,7.091678117143066
face,8.17360348702616
Planning,9.441012189711184
novice,12.871604659057146
bloody,10.86582222291169
there,6.194805471126012
come,7.413593361237089
attractive,10.29209554357787
separation,11.21282087251989
package,10.455135170822372
get,6.260652036923599
terms,8.979228651012797
wants,8.656455258749745
thing,7.55211229537265
blinding,13.3580857109254
made,7.091678117143066
get,6.260652036923599
get,6.260652036923599
petticoat,14.666481823717788
Mafia,11.904487667909402
top,7.896616703691127
knew,8.752915524937308
going,7.045868581111772
top,7.896616703691127
close,8.381788554410035
got,7.114779448416464
reached,9.5556515572646
deals,10.154516307339874
approach,9.371683522384943
risks,10.70644959910328
discussed,10.476188580020208
here,6.977105357116931
responds,11.973374881411152
proportionately,14.620707242332845
degrees,10.26877087101146
culpable,14.069113316763191
regarded,10.845096092394574
serious,8.979228651012797
calendar,10.819778284410283
serious,8.979228651012797
strikes,10.936312100666235
foundations,11.58227554310502
rare,9.739669467306731
serious,8.979228651012797
form,8.497390564120058
find,7.461140517166924
degree,9.348453674105818
leave,8.426438828147774
retains,12.340747548856775
makes,8.152550077828328
regard,10.68437364740408
serious,8.979228651012797
regard,10.68437364740408
arise,11.674268615378992
sees,10.154516307339874
large,8.314252347419547
amount,8.910235779525845
form,8.497390564120058
show,7.643809960553359
includes,9.302455660883988
small,8.034767042171945
confronted,11.881094788334696
culpable,14.069113316763191
pick,9.028018815182229
forms,9.832097556449456
boundaries,10.936312100666235
frozen,10.77576139899351
wider,10.959040351743791
application,9.533304258572604
carry,9.4639431307751
spheres,12.871604659057146
sweep,11.58227554310502
large,8.314252347419547
creating,9.923690259853648
designed,9.302455660883988
spread,9.647296147175718
net,9.76372561016097
wider,10.959040351743791
greater,9.441012189711184
seen,8.01339218258721
point,7.966185778017415
accept,9.5556515572646
social-defence,10.455135170822372
departing,12.526277909687517
set,7.851931214345828
distinguishes,13.443947001531791
elements,9.901489549873457
discussed,10.476188580020208
elsewhere,10.455135170822372
rule,9.348453674105818
legacy,10.66277453560062
substantial,10.752119635936468
pronounce,12.29599735305816
reverse,10.66277453560062
able,8.220799178362435
determine,10.061311637729696
life-support,8.351678752938664
kept,9.210340371976182
life-support,8.351678752938664
elements,9.901489549873457
rule,9.348453674105818
stands,10.109282465515724
way,6.887952651685957
rule,9.348453674105818
ground,8.866750667586105
left,7.782424336165473
rule,9.348453674105818
DEFINING,11.605040753878034
Context,10.061311637729696
regarded,10.845096092394574
serious,8.979228651012797
follow,8.88825687280707
form,8.497390564120058
highest,9.533304258572604
imposed,11.141361908537746
systems,9.053336623166516
impose,11.696848303131157
highest,9.533304258572604
form,8.497390564120058
called,7.851931214345828
system,7.921107723699423
amounts,10.5690195660631
places,9.142681723502369
linked,10.26877087101146
denounces,14.39176398705272
declaring,11.92692690410068
makes,8.152550077828328
substantial,10.752119635936468
contribution,10.72902392114182
strong,8.703522769607732
serve,9.5556515572646
mark,9.09701168666918
refined,11.904487667909402
capture,10.545941618780557
remains,9.670789788417109
discussed,10.476188580020208
below,9.09701168666918
regarded,10.845096092394574
perception,11.100815814143395
blunted,14.873941056999552
calculations,11.812680118656278
seen,8.01339218258721
severe,10.223692816693468
long,7.344711054181673
fixed-term,10.159670957928538
fails,10.914088963881523
take,7.091678117143066
account,8.72791422273189
long,7.344711054181673
brings,10.109282465515724
discussion,9.877819805787553
point,7.966185778017415
Home,7.344711054181673
transfer,9.854697388366697
upper,9.854697388366697
limit,9.901489549873457
entrusts,16.022785471153995
bound,10.455135170822372
depart,12.272212448034718
Home,7.344711054181673
serving,10.085009429159518
sadistic,13.403400907137442
fixing,11.305911295585902
introducing,11.141361908537746
serves,10.616837440413592
underline,13.86155449646568
enacted,12.089178894058676
considered,9.028018815182229
individually,11.74359728270523
takes,8.79823072114935
long,7.344711054181673
taken,8.449534542942423
way,6.887952651685957
given,8.266434473069054
persuasive,12.871604659057146
discussed,10.476188580020208
reduced,10.03816245586273
wide,9.302455660883988
led,8.955698153602603
place,7.575234712793504
mark,9.09701168666918
open,8.105083540589405
spent,9.161550207806751
taking,8.314252347419547
gravity,11.030499315725937
account,8.72791422273189
determined,10.03816245586273
bring,8.589763884251074
loss,9.053336623166516
Degrees,10.26877087101146
degrees,10.26877087101146
degrees,10.26877087101146
first-degree,9.413681295994213
third-degree,9.6964733831518
covering,10.476188580020208
shades,11.512925464970229
leaving,9.25638431047759
shift,10.199201796685172
stage,8.979228651012797
drawn,10.29209554357787
stage,8.979228651012797
reflected,11.235293728371948
role,8.8387768155437
position,8.72791422273189
degrees,10.26877087101146
second-degree,9.534686428799557
bargain,11.628336316481557
struck,10.545941618780557
succeed,10.845096092394574
reduce,9.832097556449456
degree,9.348453674105818
borderlines,16.555051426157856
degrees,10.26877087101146
raise,9.78659380106463
labelled,12.387594522153565
refined,11.904487667909402
way,6.887952651685957
cost,8.656455258749745
bills,10.315977275581258
cost,8.656455258749745
capital,9.190537744680004
first-degree,9.413681295994213
degrees,10.26877087101146
calls,9.417364541410508
careful,10.154516307339874
weighing,11.881094788334696
labelling,13.471920853574195
cost,8.656455258749745
mobilised,14.551565239535496
structure,9.57850969534065
includes,9.302455660883988
distinct,10.845096092394574
defined,10.223692816693468
tend,10.199201796685172
focus,9.210340371976182
reduce,9.832097556449456
extend,10.72902392114182
far,8.059768344377362
narrow,10.616837440413592
regarded,10.845096092394574
form,8.497390564120058
element,10.455135170822372
extent,10.4311202946185
subject,9.302455660883988
clear,8.633727007672189
settled,10.501324553291749
charged,10.085009429159518
follow,8.88825687280707
way,6.887952651685957
regarded,10.845096092394574
part,7.413593361237089
suggesting,10.936312100666235
applied,9.969627355040672
full,7.966185778017415
set,7.851931214345828
set,7.851931214345828
defence,10.33735213516599
claim,9.32575122348751
put,7.690827167070069
drawing,10.177924398237888
surrounding,10.384754374060574
element,10.455135170822372
shown,9.441012189711184
includes,9.302455660883988
confirmed,9.969627355040672
rule,9.348453674105818
maintained,10.637456727616328
throughout,9.233608998915535
upheld,12.45710140033392
serious,8.979228651012797
contemplated,13.23889719366028
rule,9.348453674105818
extend,10.72902392114182
far,8.059768344377362
point,7.966185778017415
mark,9.09701168666918
rule,9.348453674105818
draws,11.281813744006842
line,8.082169281066529
low,8.449534542942423
rule,9.348453674105818
departs,13.42346847018825
element,10.455135170822372
allowing,10.085009429159518
violating,12.1346826494435
turning,9.877819805787553
serious,8.979228651012797
constructive,12.01876354722518
construct,11.558969403471636
final,8.563237129917644
significant,9.25638431047759
sets,9.923690259853648
range,8.932708635377903
serious,8.979228651012797
show,7.643809960553359
wanton,14.138474444560694
label,10.52338427135648
uphold,12.618562368575304
breach,11.21282087251989
amplitude,13.168407315905736
lies,9.832097556449456
includes,9.302455660883988
put,7.690827167070069
leading,9.210340371976182
gave,8.633727007672189
serious,8.979228651012797
rule,9.348453674105818
goes,8.703522769607732
further,8.497390564120058
protagonists,13.14768118538862
support,7.989510450583824
confine,13.999433396125202
element,10.455135170822372
strike,9.993412260064115
note,9.115030192171858
powerful,9.5556515572646
label,10.52338427135648
drawing,10.177924398237888
line,8.082169281066529
hard,7.989510450583824
smaller,9.670789788417109
larger,9.624341811106634
follows,9.647296147175718
consider,9.233608998915535
element,10.455135170822372
serious,8.979228651012797
serious,8.979228651012797
given,8.266434473069054
taking,8.314252347419547
opposite,10.085009429159518
labelled,12.387594522153565
assumes,12.01876354722518
overwhelm,13.471920853574195
taking,8.314252347419547
modified,10.959040351743791
slight,11.006107862601777
labelled,12.387594522153565
way,6.887952651685957
point,7.966185778017415
taking,8.314252347419547
taking,8.314252347419547
slight,11.006107862601777
serious,8.979228651012797
discussing,10.982297213908058
boundaries,10.936312100666235
broad,10.29209554357787
point,7.966185778017415
remains,9.670789788417109
line,8.082169281066529
drawn,10.29209554357787
here,6.977105357116931
approach,9.371683522384943
draw,9.647296147175718
line,8.082169281066529
degree,9.348453674105818
situations,10.4311202946185
high,7.484008708070583
introduced,9.854697388366697
abandoned,10.592642711826535
grounds,10.52338427135648
approach,9.371683522384943
frame,10.177924398237888
way,6.887952651685957
make,6.725433722188183
clear,8.633727007672189
make,6.725433722188183
Section,9.210340371976182
Model,8.910235779525845
includes,9.302455660883988
extreme,10.131643645673885
value,8.866750667586105
treats,11.37316352259507
wicked,11.536194091909582
directs,12.480509491231937
Model,8.910235779525845
reduced,10.03816245586273
extreme,10.131643645673885
wicked,11.536194091909582
wicked,11.536194091909582
extreme,10.131643645673885
Model,8.910235779525845
contain,10.362353437371407
amount,8.910235779525845
extreme,10.131643645673885
assists,11.445266816496414
increases,10.455135170822372
way,6.887952651685957
essence,11.445266816496414
approaches,10.936312100666235
way,6.887952651685957
protagonists,13.14768118538862
labelling,13.471920853574195
opponents,10.982297213908058
here,6.977105357116931
reduce,9.832097556449456
background,9.739669467306731
formulation,12.710253726577497
derives,12.848526711774602
situations,10.4311202946185
serious,8.979228651012797
restrict,11.973374881411152
producing,10.476188580020208
satisfies,13.3580857109254
marks,10.384754374060574
approach,9.371683522384943
adopted,10.33735213516599
law,8.152550077828328
force,8.679712120914012
form,8.497390564120058
course,8.198739460297702
serious,8.979228651012797
held,8.656455258749745
grounds,10.52338427135648
placing,11.120883377194204
highest,9.533304258572604
form,8.497390564120058
constructive,12.01876354722518
constructed,10.845096092394574
ingredients,11.190841965801114
crossed,10.70644959910328
high,7.484008708070583
threshold,11.445266816496414
serious,8.979228651012797
held,8.656455258749745
reduced,10.03816245586273
serious,8.979228651012797
substantial,10.752119635936468
approaches,10.936312100666235
point,7.966185778017415
focused,10.015537056344751
mark,9.09701168666918
resort,10.66277453560062
identify,10.223692816693468
separate,9.601902574915355
covered,9.601902574915355
let,7.829058552679836
avoid,9.510095025662231
found,7.643809960553359
employed,10.545941618780557
kept,9.210340371976182
deposit,10.959040351743791
told,7.966185778017415
take,7.091678117143066
up front,8.639360825390446
passed,9.394263210137112
coming,8.29005761883249
sort,9.210340371976182
heard,8.589763884251074
phoned,13.168407315905736
get,6.260652036923599
answer,8.818298284200159
told,7.966185778017415
unavailable,12.363896730723742
passed,9.394263210137112
directly,9.441012189711184
sent,8.8387768155437
stating,11.169335760580152
employed,10.545941618780557
felt,8.910235779525845
entitled,10.33735213516599
tenant-finding,12.101712630205933
deposit,10.959040351743791
acknowledge,11.100815814143395
full,7.966185778017415
hear,8.679712120914012
lot,7.806697372521679
further,8.497390564120058
way,6.887952651685957
treated,9.877819805787553
arrived,9.693226627052931
lost,8.314252347419547
dealing,10.131643645673885
paying,9.78659380106463
deposit,10.959040351743791
told,7.966185778017415
broken,9.48609387356269
moved,9.190537744680004
Together,8.152550077828328
took,8.034767042171945
dealt,11.055500617931353
find,7.461140517166924
deposit,10.959040351743791
gave,8.633727007672189
bounced,12.75772026381642
set,7.851931214345828
come,7.413593361237089
go,6.840096630508322
pays,10.914088963881523
deal,8.473176305999463
member,8.79823072114935
body,8.29005761883249
body,8.29005761883249
members,8.403864506109235
bonded,12.618562368575304
means,8.198739460297702
deposits,11.512925464970229
covered,9.601902574915355
following,8.152550077828328
points,8.679712120914012
Ask,8.426438828147774
member,8.79823072114935
ask,8.426438828147774
finding,9.5556515572646
managing,10.592642711826535
tenant-finding,12.101712630205933
keep,7.690827167070069
deposit,10.959040351743791
deposit,10.959040351743791
given,8.266434473069054
immediately,9.25638431047759
deduct,13.608496388579947
want,6.812445099177812
up front,8.639360825390446
collect,10.66277453560062
charge,9.161550207806751
acting,9.624341811106634
members,8.403864506109235
clear,8.633727007672189
think,6.725433722188183
Section,9.210340371976182
dealing,10.131643645673885
bonding,12.24898014654145
standards,9.716178454231134
brought,8.8387768155437
code,9.028018815182229
sees,10.154516307339874
usurped,14.321348640219226
gone,8.818298284200159
bare,11.100815814143395
telling,9.394263210137112
fresh,9.601902574915355
slow,9.5556515572646
lay,10.03816245586273
hands,8.8387768155437
lawless,13.168407315905736
old,7.484008708070583
border,9.901489549873457
ran,9.510095025662231
way,6.887952651685957
hard,7.989510450583824
put,7.690827167070069
close-packed,10.886987034103733
sprawl,13.838779184903627
found,7.643809960553359
hard,7.989510450583824
picture,8.910235779525845
shaped,10.637456727616328
Relief,10.245977861482904
hand,8.266434473069054
stands,10.109282465515724
spur,12.29599735305816
corduroy,14.78309458422598
battalions,13.42346847018825
bare,11.100815814143395
shoulders,11.100815814143395
open,8.105083540589405
runs,9.57850969534065
attractions,11.74359728270523
threads,11.858236650258643
inhospitable,14.368895796149062
blows,11.417615285165905
sense,8.772085441045027
isolation,11.464135300800796
grows,11.100815814143395
lonely,10.936312100666235
leave,8.426438828147774
behind,8.542510999400527
outskirts,12.526277909687517
enter,9.647296147175718
reconstructed,13.168407315905736
operate,10.362353437371407
running,8.679712120914012
hollow,11.628336316481557
came,8.059768344377362
sign,9.028018815182229
loneliest,14.9675236233595
tucked,12.387594522153565
dark,9.115030192171858
blocking,11.235293728371948
filling,11.074670534039074
line,8.082169281066529
shaggy,13.403400907137442
leaned,12.871604659057146
comes,8.381788554410035
windbitten,19.92720304186209
harsh,11.190841965801114
giving,8.866750667586105
flanks,13.471920853574195
sweeps,13.031609014135864
clues,11.92692690410068
blobs,14.78309458422598
sheets,11.141361908537746
pale,11.330603908176274
bridges,11.281813744006842
backs,11.281813744006842
Following,8.152550077828328
signs,9.877819805787553
foot,9.510095025662231
tottering,15.726053563182296
breast,10.70644959910328
flashing,12.24898014654145
whistling,13.333084408719982
lonely,10.936312100666235
overlain,15.49751916323321
snarl,14.69017961514761
jarring,13.74785190949046
furious,11.558969403471636
as,5.134499281318642
remote,10.5690195660631
dream,9.417364541410508
settled,10.501324553291749
tightening,13.122363377404328
ran,9.510095025662231
beds,11.120883377194204
ankle-breaking,11.738572146502555
ceased,11.949881240169764
rolling,10.4311202946185
form,8.497390564120058
broadbreasted,19.92720304186209
folds,12.825969364350524
turned,9.003326202591856
climbed,11.858236650258643
faces,10.154516307339874
lonely,10.936312100666235
giving,8.866750667586105
followed,9.09701168666918
savoured,16.022785471153995
crisp,12.2040746428675
sign,9.028018815182229
penetrated,13.21667405687557
put,7.690827167070069
face,8.17360348702616
wait,8.403864506109235
pilgrimage,12.664938530365454
progress,9.716178454231134
look,7.344711054181673
vague,11.812680118656278
part,7.413593361237089
things,7.505592279737757
found,7.643809960553359
enormous,10.936312100666235
humbly,13.42346847018825
elevated,11.445266816496414
going,7.045868581111772
African,9.624341811106634
game,7.55211229537265
reserve,10.131643645673885
ignoring,11.417615285165905
animals,9.57850969534065
serious,8.979228651012797
powerful,9.5556515572646
young,8.220799178362435
laced,13.14768118538862
borders,10.914088963881523
clumps,13.976853708373037
punctuation,13.14768118538862
marks,10.384754374060574
bubbles,11.995811720046978
busy,9.78659380106463
lazy,10.959040351743791
spider-web,11.220255851007408
lowprofile,19.92720304186209
take,7.091678117143066
trips,10.982297213908058
dull,11.651038767099864
Drifting,12.54856295447695
following,8.152550077828328
twisting,12.733705387612543
marked,10.362353437371407
proclaiming,13.308692955595822
silent,10.476188580020208
world,7.161358037781056
algae-smothered,14.033666567767444
disturbs,14.207072760903449
fine,8.679712120914012
raised,9.57850969534065
sits,11.100815814143395
rich,9.417364541410508
powerful,9.5556515572646
son,8.563237129917644
proud,9.716178454231134
around,7.437084374312687
adoptive,13.308692955595822
daughter,9.053336623166516
weep,12.965359628594664
quashed,14.413347558719895
points,8.679712120914012
stare,11.719949634404555
got,7.114779448416464
details,9.417364541410508
Wriggling,15.012838819571542
away,7.782424336165473
door,9.028018815182229
half-smothered,13.776289844810991
brings,10.109282465515724
hugged,12.825969364350524
brood,13.23889719366028
shaped,10.637456727616328
candle,11.788678966556736
snuffers,18.21366657456804
odd,10.545941618780557
skeleton,11.973374881411152
pompous,13.675748615589116
makes,8.152550077828328
hub,11.330603908176274
changes,8.932708635377903
atmospheric,11.881094788334696
under,7.52951246345541
saucershaped,19.92720304186209
waxed,13.63318900117032
sweet,9.417364541410508
over,6.725433722188183
unassuming,14.229511997094724
frame,10.177924398237888
sheer,11.493122837674049
motifs,13.21667405687557
call,8.034767042171945
sermons,13.009034692097323
stone,9.670789788417109
messages,10.26877087101146
clear,8.633727007672189
grimacing,15.635669501714029
exuberant,13.884860636099068
spirit,9.693226627052931
finer,12.895227804820582
attraction-merchants,12.29599735305816
medieval,11.399596779663224
forebears,14.69017961514761
pilgrims,12.710253726577497
Way,6.887952651685957
World,7.161358037781056
take,7.091678117143066
surrender,11.305911295585902
regulate,11.812680118656278
controls,10.5690195660631
released,9.09701168666918
involve,10.86582222291169
assist,10.545941618780557
Small,8.034767042171945
cake,10.29209554357787
way,6.887952651685957
chief,8.955698153602603
mountains,10.362353437371407
give,7.575234712793504
World,7.161358037781056
ways,9.070578429601024
new,6.331141914678144
plan,8.542510999400527
turn,8.473176305999463
involves,10.72902392114182
masts,14.069113316763191
way,6.887952651685957
relieved,11.628336316481557
regular,9.32575122348751
masts,14.069113316763191
introduced,9.854697388366697
swoon,14.09126405955078
awaits,12.54856295447695
greet,12.1346826494435
opens,10.52338427135648
centre,9.32575122348751
far,8.059768344377362
removed,9.693226627052931
await,12.363896730723742
things,7.505592279737757
member,8.79823072114935
block,9.48609387356269
said,6.887952651685957
envy,11.881094788334696
selected,9.946395053547404
manage,10.26877087101146
likes,9.832097556449456
think,6.725433722188183
prisoners,10.66277453560062
odd,10.545941618780557
looking,7.896616703691127
customers,9.716178454231134
direct,9.417364541410508
consumers,10.616837440413592
spent,9.161550207806751
sector,9.993412260064115
dapper,14.0225347273986
propelled,12.710253726577497
campaign,9.210340371976182
penetrated,13.21667405687557
grim,12.226275352847694
